SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
261,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
261,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
261,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
261,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
261,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
261,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
261,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,0,028,3,00003752,3,00003758,3,00000000,0,00000000,0,00000000,0,00000000,0,1
262,1,09B,3,00003846,2,00003B4C,3,0000FD0E,2,00003846,0,00000000,0,00000000,0,0
262,2,094,3,0000A94F,3,000032FF,3,00003300,3,00000000,0,00000000,0,00000000,0,1
262,3,1E8,3,00025638,3,000228C6,3,00000000,0,00000000,0,00000000,0,00000000,0,1
262,4,0AD,6,0000003B,0,00000023,3,00000044,0,00000021,1,00000031,2,00000000,0,0
262,5,287,2,0EDBE52E,3,0EDBE538,3,00000000,0,00000000,0,00000000,0,00000000,0,0
262,6,041,6,00000082,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,5
262,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
262,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,0,00D,3,0000BE43,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
263,1,0AD,6,00000023,1,00000021,1,00000031,2,00000000,0,00000000,0,00000000,0,4
263,2,287,2,0EDBC8F1,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
263,3,0FF,2,0ECCB779,2,0EDCBA33,3,00000000,0,00000000,0,00000000,0,00000000,0,B
263,4,1E8,6,00000037,2,00000001,2,00000003,2,000000DE,2,00000000,0,00000000,0,1
263,5,09A,4,00001A67,1,00001C19,0,00001A78,3,000000BD,0,00000000,0,00000000,0,0
263,6,041,6,00000082,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,6
263,7,0AA,5,000002D3,3,00000310,3,00000000,0,00000000,0,00000000,0,00000000,0,4
263,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
263,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,0,0F6,3,00009646,3,00003E56,3,000087FB,3,00000000,0,00000000,0,00000000,0,8
264,1,0AD,5,000003C3,3,000003C6,3,000003CD,1,00000300,1,000002FE,3,00000000,0,1
264,2,2BE,2,0ECC0F93,1,0EDCB61F,0,00000000,0,00000000,0,00000000,0,00000000,0,1
264,3,0DF,3,000101E7,3,000020F7,2,0000237A,0,00000000,0,00000000,0,00000000,0,1
264,4,0AA,3,000030AC,3,000045C4,0,000030AE,0,00000000,0,00000000,0,00000000,0,3
264,5,34B,1,3FFFC00002020BB,3,000005F0,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,6,028,3,00013B78,3,0000E503,2,00000EF9,3,00000000,0,00000000,0,00000000,0,0
264,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
264,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,0,34B,2,0ECC80A6,3,0E8E49BE,2,00000000,0,00000000,0,00000000,0,00000000,0,2
265,1,00D,6,00000086,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,2,1D0,3,000254AE,3,0002404F,3,0002402C,2,00000000,0,00000000,0,00000000,0,1
265,3,089,3,0000D53E,2,00006AE8,3,00006B20,3,00000000,0,00000000,0,00000000,0,0
265,4,1BC,2,0EDCE6B1,3,0EDBD687,3,0003DEF7,0,00000000,0,00000000,0,00000000,0,0
265,5,0BB,3,0002554B,3,000258FA,1,00025516,3,00000000,0,00000000,0,00000000,0,2
265,6,1E8,5,00000313,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
265,7,0AD,3,0000389F,3,000000C3,0,00004BCD,2,00004B00,2,00000000,0,00000000,0,2
265,8,0B0,4,00000710,2,00000712,2,000004FC,2,000004FD,2,00000000,0,00000000,0,1
265,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
265,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,0,0F6,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,A
266,1,0FC,6,000000A5,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
266,2,09A,3,00005499,2,0000548A,2,000046D5,3,00000000,0,00000000,0,00000000,0,2
266,3,0B3,2,0EDCBA33,3,0ECC052C,0,00000649,0,00000000,0,00000000,0,00000000,0,1
266,4,024,3,00025270,3,0002527F,3,00025200,3,00000000,0,00000000,0,00000000,0,0
266,5,1EE,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
266,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
266,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,0,0D5,3,00007831,3,00001FA7,2,00002562,2,00000000,0,00000000,0,00000000,0,2
267,1,00D,3,0000C3CB,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
267,2,1FC,3,000088AF,3,000046EB,3,000277C5,0,00000000,0,00000000,0,00000000,0,0
267,3,09E,3,000244CA,3,000244D7,3,000244D9,3,00000000,0,00000000,0,00000000,0,4
267,4,1E8,3,000228C6,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
267,5,1FE,3,0003847D,3,0003FE29,3,0003A6C5,3,00000000,0,00000000,0,00000000,0,1
267,6,0AA,5,000002D1,3,000002D3,2,00000310,2,00000000,0,00000000,0,00000000,0,1
267,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
267,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,0,092,3,00009668,2,000141BB,2,000141CC,1,00000000,0,00000000,0,00000000,0,1
268,1,09B,5,000000B8,3,000000FE,3,000038F9,0,00000244,3,00000046,0,00000000,0,2
268,2,0B4,3,000277EA,3,0002504E,3,00023E80,3,00000000,0,00000000,0,00000000,0,2
268,3,1EE,2,0EDCAF90,0,0003C857,0,0EDBFE61,0,00000000,0,00000000,0,00000000,0,2
268,4,0A1,3,000046D5,1,000030C6,2,000030BC,2,00000000,0,00000000,0,00000000,0,3
268,5,0B7,4,000003D4,3,000003DA,3,00000000,0,00000000,0,00000000,0,00000000,0,0
268,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
268,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,0,089,3,00014817,3,00014834,3,00000000,0,00000000,0,00000000,0,00000000,0,5
269,1,1E8,5,00000383,2,00000201,2,00000203,2,00000237,2,00000238,3,00000000,0,6
269,2,09B,3,0000FD0E,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
269,3,0B0,4,000005FA,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
269,4,041,3,000052B4,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
269,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
269,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,0,0D5,3,00015BA4,0,0000F0B3,3,00001FA7,0,00000000,0,00000000,0,00000000,0,2
270,1,0B6,6,000000DB,1,000000D5,3,00000000,0,00000000,0,00000000,0,00000000,0,5
270,2,0B4,4,000017B9,2,00001034,0,000017BA,3,00001034,0,00000000,0,00000000,0,1
270,3,1EE,4,00001774,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
270,4,1E8,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
270,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
270,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
271,0,019,3,00003364,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,A
271,1,03D,6,0000005F,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
271,2,0B8,3,0000767E,2,0000305A,3,00000000,0,00000000,0,00000000,0,00000000,0,2
271,3,1EE,4,00001774,2,0000177C,2,0000177F,3,0000178C,2,00000000,0,00000000,0,3
271,4,0B0,3,0000052C,0,000093A9,0,00009388,0,000004C6,0,00000000,0,00000000,0,2
271,5,0B4,3,00023F4E,3,00025827,2,000030B2,3,00000000,0,00000000,0,00000000,0,0
271,6,041,3,0000EFE3,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
271,7,1E8,3,000256D2,2,0002564A,2,00004A84,2,00000000,0,00000000,0,00000000,0,4
271,8,0B7,6,0000000A,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
271,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
271,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
271,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
271,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
271,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
271,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
271,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
272,0,0B1,3,00004842,3,000088B3,3,000088B4,3,00000000,0,00000000,0,00000000,0,0
272,1,08B,3,00015C09,3,00001F3C,2,00015BF7,2,00000000,0,00000000,0,00000000,0,3
272,2,0B4,3,0000FCF1,0,0000F7D6,3,0000F7CE,3,00000000,0,00000000,0,00000000,0,3
272,3,035,3,000154A2,3,000154F1,3,00004578,3,00000000,0,00000000,0,00000000,0,6
272,4,094,4,00001CE0,2,00001CD8,2,00001CD5,2,0000171A,2,00000000,0,00000000,0,D
272,5,037,1,3FFFC000020780B,3,0E8E4A11,0,00000000,0,00000000,0,00000000,0,00000000,0,1
272,6,0AA,6,0000008D,2,000000C2,0,000000C6,0,00000000,0,00000000,0,00000000,0,0
272,7,287,2,0EDB7D1E,2,0EDC7628,3,00000000,0,00000000,0,00000000,0,00000000,0,1
272,8,0D5,3,0000A6CA,3,000146B4,2,00000000,0,00000000,0,00000000,0,00000000,0,0
272,9,021,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,8
272,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
272,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
272,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
272,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
272,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
272,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,0,0A6,3,0000783A,3,00007831,3,0000A3AB,3,00000000,0,00000000,0,00000000,0,1
273,1,0D5,2,0EDB5CAB,3,00003EFB,0,0ECD3B61,3,00000000,0,00000000,0,00000000,0,1
273,2,287,2,0EDC1172,3,0EDBC8F9,1,00000000,0,00000000,0,00000000,0,00000000,0,1
273,3,0A0,3,0000B13E,3,00002C2A,3,00000000,0,00000000,0,00000000,0,00000000,0,11
273,4,037,3,0000C5AB,3,000026C7,3,000026C4,3,00000000,0,00000000,0,00000000,0,5
273,5,1E8,4,0000015F,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
273,6,2BE,2,0ECC0F93,1,0EDCB5D2,2,00000000,0,00000000,0,00000000,0,00000000,0,0
273,7,041,2,0EDC5044,3,0EDC5239,3,00000000,0,00000000,0,00000000,0,00000000,0,4
273,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
273,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,0,0B6,3,00000EDB,2,0001035A,0,00000000,0,00000000,0,00000000,0,00000000,0,5
274,1,0F3,3,00002FD1,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
274,2,1A8,1,3FFFC0000204BA9,3,0EDFC768,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,3,2A2,6,0000004F,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
274,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
275,0,34B,2,0ECCE01C,0,0003C661,0,0003F413,0,00000000,0,00000000,0,00000000,0,1
275,1,0AD,4,000006E1,2,000006DF,3,00000B34,3,00000BA8,3,00000BAC,0,00000B23,0,0
275,2,2ED,2,0EDB5CA9,3,0EDC5044,3,00000000,0,00000000,0,00000000,0,00000000,0,0
275,3,0B4,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
275,4,03D,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,6
275,5,021,3,000175DA,2,000175EB,2,00010225,3,00000000,0,00000000,0,00000000,0,7
275,6,0F3,6,0000004F,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
275,7,09E,3,000046A6,0,00003952,2,00000000,0,00000000,0,00000000,0,00000000,0,2
275,8,2A2,6,00000044,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
275,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
275,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
275,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
275,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
275,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
275,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
275,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,0,0CF,6,0000003A,2,000000AE,0,00000000,0,00000000,0,00000000,0,00000000,0,1
276,1,021,6,000000EA,1,000000CD,1,000000CE,2,000000DA,2,000000EB,3,00000000,0,4
276,2,0F3,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,6
276,3,287,2,0EDBC8F1,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
276,4,041,6,00000080,3,0000006F,3,00000079,3,00000000,0,00000000,0,00000000,0,8
276,5,2BE,5,00000231,3,00000218,3,00000000,0,00000000,0,00000000,0,00000000,0,0
276,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
276,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,0,34B,3,000385E9,0,0003F412,0,0EDCBA2D,0,00000000,0,00000000,0,00000000,0,2
277,1,0B4,3,0000FCF1,3,0000F7F0,3,00027766,3,00000000,0,00000000,0,00000000,0,3
277,2,0D5,3,0000A6C5,2,0000A6CA,0,000146BB,3,00000000,0,00000000,0,00000000,0,0
277,3,0FF,2,0ECCB7FA,0,0EDCE107,3,00000000,0,00000000,0,00000000,0,00000000,0,1
277,4,0B0,3,000065A9,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
277,5,1A8,2,0EDC9209,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
277,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
278,0,089,3,00006B37,3,00001F9A,1,00004411,2,00000000,0,00000000,0,00000000,0,9
278,1,08B,3,00006B10,2,00015BF7,3,00000000,0,00000000,0,00000000,0,00000000,0,2
278,2,0B6,3,0000D5B5,0,00009092,0,00000000,0,00000000,0,00000000,0,00000000,0,6
278,3,0F3,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
278,4,09E,3,0002445C,0,000045DE,0,00004599,0,00000000,0,00000000,0,00000000,0,1
278,5,2A2,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
278,6,1EA,4,00000B40,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
